aliasIntBytes	67108863	4802344244748142446
aliasIntBytes	67108864	5522920183874021059
aliasIntBytes	67108865	6243496124253300504
aliasIntBytes	134217727	4802344244345489262
aliasIntBytes	134217728	5522920187766335171
aliasIntBytes	134217729	6243496128145614616
aliasIntBytes	268435455	4802344247835150190
aliasIntBytes	268435456	5522920182666061507
aliasIntBytes	268435457	6243496123045340952
aliasIntBytes	536870911	4802344246224537454
aliasIntBytes	536870912	5522920198235317955
aliasIntBytes	536870913	6243496138614597400
aliasIntBytes	1073741823	4802344260183181166
aliasIntBytes	1073741824	5522920177834223299
aliasIntBytes	1073741825	6243496118213502744
aliasIntBytes	2147483647	4802344253740730222
aliasIntBytes	2147483648	5522920240111249091
aliasIntBytes	2147483649	6243496180490528536
aliasIntBytes	4294967295	4802344309575305070
aliasIntBytes	4294967296	5522920295945823939
aliasIntBytes	4294967297	6243496236325103384
aliasIntBytes	8589934591	4802344421244454766
aliasIntBytes	8589934592	5522920132737066691
aliasIntBytes	8589934593	6243496073116346136
aliasIntBytes	17179869183	4802344369704847214
aliasIntBytes	17179869184	5522920630953273027
aliasIntBytes	17179869185	6243496571332552472
aliasIntBytes	34359738367	4802344816381445998
aliasIntBytes	34359738368	5522919978118244035
aliasIntBytes	34359738369	6243495918497523480
aliasIntBytes	68719476735	4802344610223015790
aliasIntBytes	68719476736	5522921970983069379
aliasIntBytes	68719476737	6243497911362348824
aliasIntBytes	137438953471	4802346396929410926
aliasIntBytes	137438953472	5522919359642953411
aliasIntBytes	137438953473	6243495300022232856
aliasIntBytes	274877906943	4802345572295690094
aliasIntBytes	274877906944	5522927331102254787
aliasIntBytes	274877906945	6243503271481534232
aliasIntBytes	549755813887	4802352719121270638
aliasIntBytes	549755813888	5522916885741790915
aliasIntBytes	549755813889	6243492826121070360
aliasIntBytes	1099511627775	4802349420586387310
aliasIntBytes	1099511627776	5522913587206907587
aliasIntBytes	1099511627777	6243489527586187032
aliasIntBytes	2199023255551	4802342823516620654
aliasIntBytes	2199023255552	5522977358881318595
aliasIntBytes	2199023255553	6243553299260598040
aliasIntBytes	4398046511103	4802399998121265006
aliasIntBytes	4398046511104	5522893795997607619
aliasIntBytes	4398046511105	6243469736376887064
aliasIntBytes	8796093022207	4802373609842198382
aliasIntBytes	8796093022208	5523148882695251651
aliasIntBytes	8796093022209	6243724823074531096
aliasIntBytes	17592186044415	4802602308260775790
aliasIntBytes	17592186044416	5522814631160407747
aliasIntBytes	17592186044417	6243390571539687192
aliasIntBytes	35184372088831	4802496755144509294
aliasIntBytes	35184372088832	5523834977950983875
aliasIntBytes	35184372088833	6244410918330263320
aliasIntBytes	70368744177663	4803411548818818926
aliasIntBytes	70368744177664	5522497971811608259
aliasIntBytes	70368744177665	6243073912190887704
aliasIntBytes	140737488355327	4802989336353752942
aliasIntBytes	140737488355328	5526579358973912771
aliasIntBytes	140737488355329	6247155299353192216
aliasIntBytes	281474976710655	4806648511050991470
aliasIntBytes	281474976710656	5530238533671151299
aliasIntBytes	281474976710657	6250814474050430744
aliasIntBytes	562949953421311	4813966860445468526
aliasIntBytes	562949953421312	5519542484556146371
aliasIntBytes	562949953421313	6240118424935425816
aliasIntBytes	1125899906842623	4810589160724940654
aliasIntBytes	1125899906842624	5552193581854582467
aliasIntBytes	1125899906842625	6272769522233861912
aliasIntBytes	2251799813685247	4839862558302848878
aliasIntBytes	2251799813685248	5509409385394562755
aliasIntBytes	2251799813685249	6229985325773842200
aliasIntBytes	4503599627370495	4826351759420737390
aliasIntBytes	4503599627370496	5640013774588307139
aliasIntBytes	4503599627370497	6360589714967586584
aliasIntBytes	9007199254740991	4943445349732370286
aliasIntBytes	9007199254740992	5468876988748228291
aliasIntBytes	9007199254740993	6189452929127507736
aliasIntBytes	18014398509481983	4889402154203924334
aliasIntBytes	18014398509481984	5991294545523205827
aliasIntBytes	18014398509481985	6711870485902485272
aliasIntBytes	36028797018963967	5357776515450455918
aliasIntBytes	36028797018963968	5306747402162890435
aliasIntBytes	36028797018963969	6027323342542169880
aliasIntBytes	72057594037927935	5141603733336672110
aliasIntBytes	72057594037927936	4369998679669827238
aliasIntBytes	72057594037927937	5090574620049106683
aliasIntBytes	81985529216486895	-7930343162289082879
aliasIntBytes	144115188075855871	3988682228729825105
aliasIntBytes	144115188075855872	7828763193490368253
aliasIntBytes	144115188075855873	8549339133869647698
aliasIntBytes	288230376151711743	6294525237943519115
aliasIntBytes	288230376151711744	911234165849286223
aliasIntBytes	288230376151711745	1631810106228565668
aliasIntBytes	576460752303423487	1682839219516131095
aliasIntBytes	576460752303423488	-3700451852578101333
aliasIntBytes	576460752303423489	-2979875912198821888
aliasIntBytes	1152921504606846975	-7540532817338644481
aliasIntBytes	1152921504606846976	5522920184276673779
aliasIntBytes	1152921504606846977	6243496124655953224
aliasIntBytes	2305843009213693951	-7540532817338644945
aliasIntBytes	2305843009213693952	5522920184276675171
aliasIntBytes	2305843009213693953	6243496124655954616
aliasIntBytes	4611686018427387903	-7540532817338644017
aliasIntBytes	4611686018427387904	5522920184276672387
aliasIntBytes	4611686018427387905	6243496124655951832
aliasIntBytes	6148914691236517205	6288543803418966875
aliasIntBytes	6172840429334713770	-7158655606911957868
aliasIntBytes	9223372036854775806	-8261108757717925318
aliasIntBytes	9223372036854775807	-7540532817338645873
